OPR_DATE,OPR_HOUR,PRICE
1/10/2017,2,25.87
1/10/2017,3,25.43
1/10/2017,4,25.78
1/10/2017,5,25.7
1/10/2017,6,27.84
1/10/2017,7,38.66
1/10/2017,8,36.49
1/10/2017,9,34.86
1/10/2017,10,34.31
1/10/2017,11,32.71
1/10/2017,12,32.04
1/10/2017,13,29.99
1/10/2017,14,28.66
1/10/2017,15,28.22
1/10/2017,16,27.82
1/10/2017,17,28.25
1/10/2017,18,35.32
1/10/2017,19,32.46
1/10/2017,20,29.24
1/10/2017,21,28.47
1/10/2017,22,25.75
1/10/2017,23,24.28
1/11/2017,0,23.56
1/11/2017,1,23.27
1/11/2017,2,22.84
1/11/2017,3,22.58
1/11/2017,4,22.67
1/11/2017,5,23.52
1/11/2017,6,24.69
1/11/2017,7,33.05
1/11/2017,8,34.52
1/11/2017,9,30.61
1/11/2017,10,29.23
1/11/2017,11,29.48
1/11/2017,12,27.2
1/11/2017,13,25.96
1/11/2017,14,25.57
1/11/2017,15,25.41
1/11/2017,16,25.31
1/11/2017,17,25.84
1/11/2017,18,33.49
1/11/2017,19,33.42
1/11/2017,20,30.18
1/11/2017,21,27.69
1/11/2017,22,25.58
1/11/2017,23,23.75
1/12/2017,0,22.14
1/12/2017,1,22.49
1/12/2017,2,22.5
1/12/2017,3,22.2
1/12/2017,4,22.44
1/12/2017,5,22.63
1/12/2017,6,24.51
1/12/2017,7,32.48
1/12/2017,8,32.68
1/12/2017,9,28.36
1/12/2017,10,27.67
1/12/2017,11,28.25
1/12/2017,12,27.53
1/12/2017,13,27.02
1/12/2017,14,26.69
1/12/2017,15,26.23
1/12/2017,16,25.98
1/12/2017,17,26.32
1/12/2017,18,36.47
1/12/2017,19,34.71
1/12/2017,20,32.32
1/12/2017,21,28.79
1/12/2017,22,26.98
1/12/2017,23,24.74
1/13/2017,0,23.25
1/13/2017,1,23.57
1/13/2017,2,23.6
1/13/2017,3,23.46
1/13/2017,4,23.52
1/13/2017,5,23.67
1/13/2017,6,25
1/13/2017,7,32.3
1/13/2017,8,38.79
1/13/2017,9,36.36
1/13/2017,10,36.45
1/13/2017,11,37.06
1/13/2017,12,35.41
1/13/2017,13,30.64
1/13/2017,14,29.95
1/13/2017,15,27.78
1/13/2017,16,27.31
1/13/2017,17,30.49
1/13/2017,18,41.35
1/13/2017,19,39.47
1/13/2017,20,41.21
1/13/2017,21,39.75
1/13/2017,22,36.66
1/13/2017,23,28.53
1/14/2017,0,26.69
1/14/2017,1,26
1/14/2017,2,25.54
1/14/2017,3,25.49
1/14/2017,4,25.56
1/14/2017,5,25.63
1/14/2017,6,26.1
1/14/2017,7,28.02
1/14/2017,8,31.55
1/14/2017,9,34.91
1/14/2017,10,39.79
1/14/2017,11,38.84
1/14/2017,12,37.65
1/14/2017,13,34.51
1/14/2017,14,31.38
1/14/2017,15,29.62
1/14/2017,16,28.99
1/14/2017,17,34.57
1/14/2017,18,39.93
1/14/2017,19,39.91
1/14/2017,20,39.45
1/14/2017,21,35.68
1/14/2017,22,31.45
1/14/2017,23,26.8
1/15/2017,0,24.95
1/15/2017,1,25.2
1/15/2017,2,24.86
1/15/2017,3,24.77
1/15/2017,4,24.6
1/15/2017,5,24.53
1/15/2017,6,24.64
1/15/2017,7,26.19
1/15/2017,8,27.49
1/15/2017,9,28.88
1/15/2017,10,29.9
1/15/2017,11,30.39
1/15/2017,12,28.26
1/15/2017,13,27.52
1/15/2017,14,26.85
1/15/2017,15,26.19
1/15/2017,16,26.27
1/15/2017,17,28.65
1/15/2017,18,38.86
1/15/2017,19,38.09
1/15/2017,20,38.76
1/15/2017,21,35.51
1/15/2017,22,31.85
1/15/2017,23,27.33
1/16/2017,0,25.13
1/16/2017,1,25.44
1/16/2017,2,24.5
1/16/2017,3,24.39
1/16/2017,4,24.56
1/16/2017,5,25.01
1/16/2017,6,27.11
1/16/2017,7,36.38
1/16/2017,8,37.19
1/16/2017,9,37.15
1/16/2017,10,36.98
1/16/2017,11,37.98
1/16/2017,12,36.89
1/16/2017,13,33.97
1/16/2017,14,30.3
1/16/2017,15,29.67
1/16/2017,16,28.66
1/16/2017,17,30.79
1/16/2017,18,40.73
1/16/2017,19,39.86
1/16/2017,20,37.82
1/16/2017,21,34.39
1/16/2017,22,30.75
1/16/2017,23,26.05
1/17/2017,0,24.4
1/17/2017,1,24.59
1/17/2017,2,23.92
1/17/2017,3,23.7
1/17/2017,4,23.75
1/17/2017,5,23.93
1/17/2017,6,25.95
1/17/2017,7,36.26
1/17/2017,8,36.54
1/17/2017,9,36.66
1/17/2017,10,35.05
1/17/2017,11,35.85
1/17/2017,12,33.63
1/17/2017,13,30.96
1/17/2017,14,28.25
1/17/2017,15,28.2
1/17/2017,16,27.79
1/17/2017,17,28.72
1/17/2017,18,36.67
1/17/2017,19,37.13
1/17/2017,20,35.15
1/17/2017,21,30.75
1/17/2017,22,27.76
1/17/2017,23,25.26
1/18/2017,0,23.39
1/18/2017,1,24.48
1/18/2017,2,23.56
1/18/2017,3,23.18
1/18/2017,4,23.18
1/18/2017,5,23.58
1/18/2017,6,25.89
1/18/2017,7,36.42
1/18/2017,8,36.78
1/18/2017,9,36.01
1/18/2017,10,34.24
1/18/2017,11,36.16
1/18/2017,12,35.2
1/18/2017,13,32.35
1/18/2017,14,29.1
1/18/2017,15,28.22
1/18/2017,16,28.06
1/18/2017,17,30.81
1/18/2017,18,40.32
1/18/2017,19,39.15
1/18/2017,20,38.5
1/18/2017,21,38.07
1/18/2017,22,31.66
1/18/2017,23,26.92
1/19/2017,0,24.96
1/19/2017,1,25.5
1/19/2017,2,24.82
1/19/2017,3,24.66
1/19/2017,4,24.75
1/19/2017,5,25.46
1/19/2017,6,27.99
1/19/2017,7,41.91
1/19/2017,8,46.27
1/19/2017,9,39.73
1/19/2017,10,38.2
1/19/2017,11,37.56
1/19/2017,12,36.57
1/19/2017,13,32.57
1/19/2017,14,28.56
1/19/2017,15,27.87
1/19/2017,16,28.13
1/19/2017,17,29.27
1/19/2017,18,41.87
1/19/2017,19,41.78
1/19/2017,20,38.38
1/19/2017,21,37.32
1/19/2017,22,30.13
1/19/2017,23,26.43
1/20/2017,0,25.65
1/20/2017,1,24.21
1/20/2017,2,23.33
1/20/2017,3,23.53
1/20/2017,4,23.41
1/20/2017,5,23.83
1/20/2017,6,25.75
1/20/2017,7,38.1
1/20/2017,8,40.2
1/20/2017,9,38.57
1/20/2017,10,38.61
1/20/2017,11,38.24
1/20/2017,12,34.67
1/20/2017,13,30.91
1/20/2017,14,28.57
1/20/2017,15,28.04
1/20/2017,16,28.53
1/20/2017,17,30.24
1/20/2017,18,40.06
1/20/2017,19,39.2
1/20/2017,20,34.04
1/20/2017,21,30.42
1/20/2017,22,26.75
1/20/2017,23,24.9
1/21/2017,0,22.99
1/21/2017,1,22.03
1/21/2017,2,21.47
1/21/2017,3,20.79
1/21/2017,4,20.94
1/21/2017,5,20.94
1/21/2017,6,21.54
1/21/2017,7,23.16
1/21/2017,8,25.09
1/21/2017,9,25.94
1/21/2017,10,28
1/21/2017,11,27.85
1/21/2017,12,28.03
1/21/2017,13,25.93
1/21/2017,14,24.96
1/21/2017,15,24.14
1/21/2017,16,23.9
1/21/2017,17,24.39
1/21/2017,18,31.75
1/21/2017,19,30.38
1/21/2017,20,27.03
1/21/2017,21,26.27
1/21/2017,22,24.82
1/21/2017,23,22.91
1/22/2017,0,21.35
1/22/2017,1,20.93
1/22/2017,2,20.55
1/22/2017,3,20.39
1/22/2017,4,20.15
1/22/2017,5,20.4
1/22/2017,6,20.53
1/22/2017,7,20.69
1/22/2017,8,22.28
1/22/2017,9,23.29
1/22/2017,10,23.97
1/22/2017,11,24.14
1/22/2017,12,24.6
1/22/2017,13,24.48
1/22/2017,14,24.02
1/22/2017,15,23.64
1/22/2017,16,23.5
1/22/2017,17,24.77
1/22/2017,18,30.68
1/22/2017,19,29.89
1/22/2017,20,27.95
1/22/2017,21,26.46
1/22/2017,22,23.76
1/22/2017,23,22.1
1/23/2017,0,20.28
1/23/2017,1,20.04
1/23/2017,2,19.97
1/23/2017,3,19.36
1/23/2017,4,19.27
1/23/2017,5,20.09
1/23/2017,6,21.82
1/23/2017,7,27.32
1/23/2017,8,28.75
1/23/2017,9,28.62
1/23/2017,10,31.52
1/23/2017,11,30.67
1/23/2017,12,30.47
1/23/2017,13,29.65
1/23/2017,14,28.19
1/23/2017,15,27.13
1/23/2017,16,26.88
1/23/2017,17,29.02
1/23/2017,18,33.34
1/23/2017,19,33.62
1/23/2017,20,32.14
1/23/2017,21,30.39
1/23/2017,22,26.58
1/23/2017,23,24.16
1/24/2017,0,22.84
1/24/2017,1,23.26
1/24/2017,2,22.8
1/24/2017,3,22.71
1/24/2017,4,22.66
1/24/2017,5,23.2
1/24/2017,6,25
1/24/2017,7,33.97
1/24/2017,8,34
1/24/2017,9,31.11
1/24/2017,10,34.21
1/24/2017,11,31.89
1/24/2017,12,30.89
1/24/2017,13,29.04
1/24/2017,14,27.58
1/24/2017,15,26.79
1/24/2017,16,26.35
1/24/2017,17,26.97
1/24/2017,18,37.36
1/24/2017,19,36.97
1/24/2017,20,33.1
1/24/2017,21,29.17
1/24/2017,22,26.54
1/24/2017,23,24.83
1/25/2017,0,23.32
1/25/2017,1,23.16
1/25/2017,2,22.63
1/25/2017,3,22.76
1/25/2017,4,22.86
1/25/2017,5,23.14
1/25/2017,6,25.48
1/25/2017,7,35.67
1/25/2017,8,36.26
1/25/2017,9,33.09
1/25/2017,10,30.57
1/25/2017,11,28.63
1/25/2017,12,27.82
1/25/2017,13,26.63
1/25/2017,14,25.99
1/25/2017,15,25.54
1/25/2017,16,25.39
1/25/2017,17,25.99
1/25/2017,18,35.44
1/25/2017,19,35.89
1/25/2017,20,31.06
1/25/2017,21,28.72
1/25/2017,22,26.1
1/25/2017,23,24.53
1/26/2017,0,22.21
1/26/2017,1,21.36
1/26/2017,2,21.35
1/26/2017,3,20.83
1/26/2017,4,21
1/26/2017,5,21.36
1/26/2017,6,23.32
1/26/2017,7,27.98
1/26/2017,8,29.32
1/26/2017,9,28.56
1/26/2017,10,28.15
1/26/2017,11,27.84
1/26/2017,12,27.56
1/26/2017,13,27.02
1/26/2017,14,26.7
1/26/2017,15,26.38
1/26/2017,16,26.1
1/26/2017,17,26.73
1/26/2017,18,34.85
1/26/2017,19,35
1/26/2017,20,33.47
1/26/2017,21,33.2
1/26/2017,22,27.73
1/26/2017,23,25.67
1/27/2017,0,23.75
1/27/2017,1,23.39
1/27/2017,2,23.12
1/27/2017,3,23.16
1/27/2017,4,23.18
1/27/2017,5,23.69
1/27/2017,6,25.83
1/27/2017,7,36.13
1/27/2017,8,38.61
1/27/2017,9,34.46
1/27/2017,10,32.16
1/27/2017,11,32.59
1/27/2017,12,30.26
1/27/2017,13,30.3
1/27/2017,14,29
1/27/2017,15,28.31
1/27/2017,16,28.12
1/27/2017,17,29.5
1/27/2017,18,39.37
1/27/2017,19,39.67
1/27/2017,20,37.99
1/27/2017,21,36.06
1/27/2017,22,30.52
1/27/2017,23,27.06
1/28/2017,0,25.37
1/28/2017,1,23.54
1/28/2017,2,23.14
1/28/2017,3,23.08
1/28/2017,4,23.02
1/28/2017,5,23.06
1/28/2017,6,23.68
1/28/2017,7,25.95
1/28/2017,8,27.52
1/28/2017,9,28.21
1/28/2017,10,28.35
1/28/2017,11,27.83
1/28/2017,12,27.38
1/28/2017,13,26.51
1/28/2017,14,25.65
1/28/2017,15,25.04
1/28/2017,16,24.81
1/28/2017,17,25.96
1/28/2017,18,30.23
1/28/2017,19,30
1/28/2017,20,28.71
1/28/2017,21,28.24
1/28/2017,22,26.74
1/28/2017,23,25.18
1/29/2017,0,23.34
1/29/2017,1,22.8
1/29/2017,2,22.74
1/29/2017,3,22.57
1/29/2017,4,22.34
1/29/2017,5,22.39
1/29/2017,6,22.68
1/29/2017,7,23.85
1/29/2017,8,25.25
1/29/2017,9,25.9
1/29/2017,10,26.01
1/29/2017,11,25.79
1/29/2017,12,25.49
1/29/2017,13,24.58
1/29/2017,14,24.36
1/29/2017,15,23.97
1/29/2017,16,24.22
1/29/2017,17,25.46
1/29/2017,18,31.56
1/29/2017,19,30.95
1/29/2017,20,30.13
1/29/2017,21,29.98
1/29/2017,22,26.77
1/29/2017,23,25.11
1/30/2017,0,24.08
1/30/2017,1,23.3
1/30/2017,2,22.87
1/30/2017,3,22.77
1/30/2017,4,22.81
1/30/2017,5,23.79
1/30/2017,6,25.54
1/30/2017,7,35.88
1/30/2017,8,38.56
1/30/2017,9,36.85
1/30/2017,10,35.64
1/30/2017,11,34.12
1/30/2017,12,31.97
1/30/2017,13,30.49
1/30/2017,14,28.82
1/30/2017,15,27.68
1/30/2017,16,27.61
1/30/2017,17,28.59
1/30/2017,18,38.83
1/30/2017,19,39.07
1/30/2017,20,36.58
1/30/2017,21,34.57
1/30/2017,22,29.08
1/30/2017,23,25.59
1/31/2017,0,24.44
1/31/2017,1,23.84
1/31/2017,2,23.79
1/31/2017,3,23.76
1/31/2017,4,23.75
1/31/2017,5,23.82
1/31/2017,6,25.27
1/31/2017,7,34.04
1/31/2017,8,33.84
1/31/2017,9,30.07
1/31/2017,10,30.06
1/31/2017,11,28.44
1/31/2017,12,27.81
1/31/2017,13,26.3
1/31/2017,14,25.67
1/31/2017,15,25.26
1/31/2017,16,24.88
1/31/2017,17,25.4
1/31/2017,18,29.36
1/31/2017,19,30.08
1/31/2017,20,28.12
1/31/2017,21,27.43
1/31/2017,22,25.35
1/31/2017,23,23.83
2/1/2017,0,22.85
2/1/2017,1,21.14
2/1/2017,2,20.6
2/1/2017,3,20.44
2/1/2017,4,20.62
2/1/2017,5,21.12
2/1/2017,6,21.93
2/1/2017,7,28.66
2/1/2017,8,28.65
2/1/2017,9,26.29
2/1/2017,10,25.88
2/1/2017,11,25.84
2/1/2017,12,25.16
2/1/2017,13,24.86
2/1/2017,14,24.63
2/1/2017,15,24.25
2/1/2017,16,24.17
2/1/2017,17,24.75
2/1/2017,18,28.76
2/1/2017,19,32.31
2/1/2017,20,29.74
2/1/2017,21,28.79
2/1/2017,22,25.6
2/1/2017,23,23.77
2/2/2017,0,21.6
2/2/2017,1,22.26
2/2/2017,2,21.96
2/2/2017,3,21.9
2/2/2017,4,21.99
2/2/2017,5,22.47
2/2/2017,6,24.95
2/2/2017,7,30.02
2/2/2017,8,33.84
2/2/2017,9,29.91
2/2/2017,10,29.19
2/2/2017,11,28.57
2/2/2017,12,27.66
2/2/2017,13,26.39
2/2/2017,14,26.1
2/2/2017,15,25.67
2/2/2017,16,25.38
2/2/2017,17,26.05
2/2/2017,18,33.78
2/2/2017,19,39.26
2/2/2017,20,36.92
2/2/2017,21,35.9
2/2/2017,22,32.15
2/2/2017,23,26.49
2/3/2017,0,25.82
2/3/2017,1,24.55
2/3/2017,2,24.27
2/3/2017,3,24.26
2/3/2017,4,24.43
2/3/2017,5,24.43
2/3/2017,6,26.5
2/3/2017,7,40.24
2/3/2017,8,43.38
2/3/2017,9,34.4
2/3/2017,10,33.61
2/3/2017,11,32.13
2/3/2017,12,31.07
2/3/2017,13,28.77
2/3/2017,14,27.53
2/3/2017,15,26.58
2/3/2017,16,26.15
2/3/2017,17,27.15
2/3/2017,18,31.92
2/3/2017,19,33.53
2/3/2017,20,32.41
2/3/2017,21,31.63
2/3/2017,22,29.94
2/3/2017,23,27.32
2/4/2017,0,25.79
2/4/2017,1,25.81
2/4/2017,2,25.27
2/4/2017,3,24.72
2/4/2017,4,24.77
2/4/2017,5,25.24
2/4/2017,6,26.4
2/4/2017,7,31.57
2/4/2017,8,33.29
2/4/2017,9,33.48
2/4/2017,10,33.64
2/4/2017,11,30.05
2/4/2017,12,27.75
2/4/2017,13,26.21
2/4/2017,14,25.51
2/4/2017,15,24.82
2/4/2017,16,24.61
2/4/2017,17,25.28
2/4/2017,18,29.24
2/4/2017,19,32.91
2/4/2017,20,30.84
2/4/2017,21,28.85
2/4/2017,22,26.84
2/4/2017,23,25.37
2/5/2017,0,24.18
2/5/2017,1,23.85
2/5/2017,2,23.35
2/5/2017,3,22.65
2/5/2017,4,22.43
2/5/2017,5,22.51
2/5/2017,6,23.31
2/5/2017,7,24.53
2/5/2017,8,25.06
2/5/2017,9,25.27
2/5/2017,10,25.14
2/5/2017,11,24.23
2/5/2017,12,23.6
2/5/2017,13,23.44
2/5/2017,14,23.01
2/5/2017,15,22.57
2/5/2017,16,22.51
2/5/2017,17,23
2/5/2017,18,26.71
2/5/2017,19,26.54
2/5/2017,20,25.57
2/5/2017,21,25.04
2/5/2017,22,24.27
2/5/2017,23,22.99
2/6/2017,0,22.21
2/6/2017,1,22.92
2/6/2017,2,22.54
2/6/2017,3,22.28
2/6/2017,4,22.43
2/6/2017,5,23.58
2/6/2017,6,26.11
2/6/2017,7,34.23
2/6/2017,8,37.26
2/6/2017,9,32.44
2/6/2017,10,30.43
2/6/2017,11,29.48
2/6/2017,12,28.12
2/6/2017,13,26.79
2/6/2017,14,25.78
2/6/2017,15,25.08
2/6/2017,16,24.84
2/6/2017,17,25.51
2/6/2017,18,30.58
2/6/2017,19,34.03
2/6/2017,20,30.99
2/6/2017,21,28.69
2/6/2017,22,26.83
2/6/2017,23,23.71
2/7/2017,0,22.28
2/7/2017,1,21.01
2/7/2017,2,20.75
2/7/2017,3,20.76
2/7/2017,4,20.61
2/7/2017,5,21.38
2/7/2017,6,22.81
2/7/2017,7,29.03
2/7/2017,8,28.86
2/7/2017,9,27.01
2/7/2017,10,26.89
2/7/2017,11,26.47
2/7/2017,12,26.43
2/7/2017,13,25.66
2/7/2017,14,24.9
2/7/2017,15,23.88
2/7/2017,16,23.56
2/7/2017,17,23.19
2/7/2017,18,25.73
2/7/2017,19,27.22
2/7/2017,20,25.87
2/7/2017,21,24.96
2/7/2017,22,23.55
2/7/2017,23,21.61
2/8/2017,0,19.7
2/8/2017,1,20.42
2/8/2017,2,20.26
2/8/2017,3,20.24
2/8/2017,4,20.06
2/8/2017,5,20.43
2/8/2017,6,21.69
2/8/2017,7,26.46
2/8/2017,8,27.97
2/8/2017,9,26.5
2/8/2017,10,27.55
2/8/2017,11,27.18
2/8/2017,12,27.69
2/8/2017,13,26.3
2/8/2017,14,26
2/8/2017,15,25.13
2/8/2017,16,24.75
2/8/2017,17,25.07
2/8/2017,18,30.06
2/8/2017,19,33.43
2/8/2017,20,31.76
2/8/2017,21,29.93
2/8/2017,22,26.86
2/8/2017,23,23.82
2/9/2017,0,22
2/9/2017,1,22.55
2/9/2017,2,22.49
2/9/2017,3,22.43
2/9/2017,4,22.46
2/9/2017,5,22.93
2/9/2017,6,24.65
2/9/2017,7,32.3
2/9/2017,8,36.2
2/9/2017,9,34.6
2/9/2017,10,36.76
2/9/2017,11,36.37
2/9/2017,12,36.32
2/9/2017,13,34.47
2/9/2017,14,33.91
2/9/2017,15,31.73
2/9/2017,16,31.46
2/9/2017,17,31.66
2/9/2017,18,40.34
2/9/2017,19,45.08
2/9/2017,20,42.7
2/9/2017,21,39.82
2/9/2017,22,39.44
2/9/2017,23,34.13
2/10/2017,0,29.26
2/10/2017,1,27.89
2/10/2017,2,26.43
2/10/2017,3,26.05
2/10/2017,4,26.15
2/10/2017,5,27.85
2/10/2017,6,33.12
2/10/2017,7,48.66
2/10/2017,8,45.75
2/10/2017,9,39.4
2/10/2017,10,37.73
2/10/2017,11,36.25
2/10/2017,12,32.51
2/10/2017,13,28.69
2/10/2017,14,27.53
2/10/2017,15,26.57
2/10/2017,16,26.27
2/10/2017,17,26.72
2/10/2017,18,30.55
2/10/2017,19,35.1
2/10/2017,20,31.43
2/10/2017,21,29.15
2/10/2017,22,27.1
2/10/2017,23,25.49
2/11/2017,0,23.71
2/11/2017,1,22.09
2/11/2017,2,21.84
2/11/2017,3,21.7
2/11/2017,4,21.68
2/11/2017,5,21.67
2/11/2017,6,21.88
2/11/2017,7,23.17
2/11/2017,8,24.62
2/11/2017,9,25.08
2/11/2017,10,25.56
2/11/2017,11,25.34
2/11/2017,12,24.32
2/11/2017,13,23.08
2/11/2017,14,22.53
2/11/2017,15,22.18
2/11/2017,16,21.99
2/11/2017,17,22.21
2/11/2017,18,23.89
2/11/2017,19,25.69
2/11/2017,20,24.25
2/11/2017,21,23.83
2/11/2017,22,23
2/11/2017,23,21.71
2/12/2017,0,21.35
2/12/2017,1,21.44
2/12/2017,2,21.03
2/12/2017,3,20.89
2/12/2017,4,20.68
2/12/2017,5,20.8
2/12/2017,6,21.06
2/12/2017,7,21.58
2/12/2017,8,21.81
2/12/2017,9,22.03
2/12/2017,10,22.63
2/12/2017,11,22.83
2/12/2017,12,22.86
2/12/2017,13,22.61
2/12/2017,14,22.37
2/12/2017,15,22
2/12/2017,16,22.08
2/12/2017,17,22.73
2/12/2017,18,24.77
2/12/2017,19,27.03
2/12/2017,20,25.84
2/12/2017,21,25.16
2/12/2017,22,23.69
2/12/2017,23,22.84
2/13/2017,0,21.31
2/13/2017,1,21.08
2/13/2017,2,21.23
2/13/2017,3,21.24
2/13/2017,4,21.49
2/13/2017,5,22.64
2/13/2017,6,24.42
2/13/2017,7,30.41
2/13/2017,8,32.01
2/13/2017,9,30.17
2/13/2017,10,30.24
2/13/2017,11,29.26
2/13/2017,12,28.61
2/13/2017,13,27.31
2/13/2017,14,26.33
2/13/2017,15,25.32
2/13/2017,16,25.03
2/13/2017,17,25.7
2/13/2017,18,31.2
2/13/2017,19,35.29
2/13/2017,20,32.71
2/13/2017,21,32.07
2/13/2017,22,29.71
2/13/2017,23,25.76
2/14/2017,0,24.54
2/14/2017,1,24.47
2/14/2017,2,24.38
2/14/2017,3,24.37
2/14/2017,4,24.49
2/14/2017,5,24.17
2/14/2017,6,27.41
2/14/2017,7,42.08
2/14/2017,8,41.52
2/14/2017,9,36.47
2/14/2017,10,34.17
2/14/2017,11,31.93
2/14/2017,12,29.57
2/14/2017,13,27.26
2/14/2017,14,26.18
2/14/2017,15,24.85
2/14/2017,16,24.41
2/14/2017,17,25.11
2/14/2017,18,28.07
2/14/2017,19,35.22
2/14/2017,20,32.14
2/14/2017,21,31.46
2/14/2017,22,26.98
2/14/2017,23,24.34
2/15/2017,0,23.54
2/15/2017,1,23.17
2/15/2017,2,22.22
2/15/2017,3,22.09
2/15/2017,4,22.03
2/15/2017,5,22.23
2/15/2017,6,23.9
2/15/2017,7,32.16
2/15/2017,8,33.33
2/15/2017,9,30.35
2/15/2017,10,30.08
2/15/2017,11,29.2
2/15/2017,12,27.38
2/15/2017,13,25.91
2/15/2017,14,25.52
2/15/2017,15,24.97
2/15/2017,16,24.59
2/15/2017,17,25.46
2/15/2017,18,31.34
2/15/2017,19,39.01
2/15/2017,20,36.24
2/15/2017,21,35.89
2/15/2017,22,30.97
2/15/2017,23,25.21
2/16/2017,0,24.4
2/16/2017,1,25.08
2/16/2017,2,24.68
2/16/2017,3,24.25
2/16/2017,4,24.58
2/16/2017,5,24.89
2/16/2017,6,28.73
2/16/2017,7,42.33
2/16/2017,8,43.58
2/16/2017,9,38.77
2/16/2017,10,36.51
2/16/2017,11,34.4
2/16/2017,12,32.34
2/16/2017,13,29.56
2/16/2017,14,28.31
2/16/2017,15,27.16
2/16/2017,16,26.73
2/16/2017,17,27.87
2/16/2017,18,31.96
2/16/2017,19,42.02
2/16/2017,20,38.26
2/16/2017,21,36.8
2/16/2017,22,34.2
2/16/2017,23,27.95
2/17/2017,0,26.52
2/17/2017,1,24
2/17/2017,2,23.39
2/17/2017,3,23.14
2/17/2017,4,23.21
2/17/2017,5,23.74
2/17/2017,6,26.92
2/17/2017,7,41.7
2/17/2017,8,40.57
2/17/2017,9,31.91
2/17/2017,10,30.78
2/17/2017,11,28.84
2/17/2017,12,27.18
2/17/2017,13,25.65
2/17/2017,14,24.77
2/17/2017,15,23.76
2/17/2017,16,23.24
2/17/2017,17,23.49
2/17/2017,18,25.07
2/17/2017,19,29.2
2/17/2017,20,27.34
2/17/2017,21,26.38
2/17/2017,22,25.19
2/17/2017,23,22.44
2/18/2017,0,21.21
2/18/2017,1,21.56
2/18/2017,2,21.2
2/18/2017,3,21.34
2/18/2017,4,21.43
2/18/2017,5,21.25
2/18/2017,6,21.89
2/18/2017,7,24.51
2/18/2017,8,27.69
2/18/2017,9,28.78
2/18/2017,10,29.22
2/18/2017,11,27.07
2/18/2017,12,25.49
2/18/2017,13,24.27
2/18/2017,14,23.03
2/18/2017,15,22.49
2/18/2017,16,22.25
2/18/2017,17,22.54
2/18/2017,18,23.8
2/18/2017,19,27.85
2/18/2017,20,26.25
2/18/2017,21,25.5
2/18/2017,22,24.12
2/18/2017,23,22.2
2/19/2017,0,20.97
2/19/2017,1,20.67
2/19/2017,2,20.42
2/19/2017,3,20.23
2/19/2017,4,20.37
2/19/2017,5,20.22
2/19/2017,6,20.34
2/19/2017,7,20.85
2/19/2017,8,21.97
2/19/2017,9,23.52
2/19/2017,10,23.79
2/19/2017,11,23.54
2/19/2017,12,23.3
2/19/2017,13,23.23
2/19/2017,14,22.82
2/19/2017,15,22.28
2/19/2017,16,22.01
2/19/2017,17,22.32
2/19/2017,18,26.91
2/19/2017,19,33.56
2/19/2017,20,31.44
2/19/2017,21,27.76
2/19/2017,22,24.66
2/19/2017,23,21.98
2/20/2017,0,21.06
2/20/2017,1,21.82
2/20/2017,2,21.47
2/20/2017,3,21.33
2/20/2017,4,21.46
2/20/2017,5,21.89
2/20/2017,6,23.53
2/20/2017,7,29.48
2/20/2017,8,32.47
2/20/2017,9,31.37
2/20/2017,10,31.53
2/20/2017,11,31.24
2/20/2017,12,29.42
2/20/2017,13,27.11
2/20/2017,14,25.06
2/20/2017,15,24.3
2/20/2017,16,24.07
2/20/2017,17,24.97
2/20/2017,18,30.17
2/20/2017,19,35.21
2/20/2017,20,31.86
2/20/2017,21,31.25
2/20/2017,22,26.92
2/20/2017,23,23.14
2/21/2017,0,21.95
2/21/2017,1,22.38
2/21/2017,2,21.62
2/21/2017,3,21.53
2/21/2017,4,22.2
2/21/2017,5,21.8
2/21/2017,6,24.11
2/21/2017,7,33.11
2/21/2017,8,33.61
2/21/2017,9,31.4
2/21/2017,10,30.23
2/21/2017,11,29.46
2/21/2017,12,27.86
2/21/2017,13,26.7
2/21/2017,14,25.25
2/21/2017,15,24.46
2/21/2017,16,24.35
2/21/2017,17,24.78
2/21/2017,18,28.1
2/21/2017,19,34.28
2/21/2017,20,33.2
2/21/2017,21,29.62
2/21/2017,22,24.92
2/21/2017,23,22.2
2/22/2017,0,21.67
2/22/2017,1,21.16
2/22/2017,2,20.38
2/22/2017,3,20.19
2/22/2017,4,20.1
2/22/2017,5,20.32
2/22/2017,6,21.41
2/22/2017,7,28.63
2/22/2017,8,29.35
2/22/2017,9,27.51
2/22/2017,10,26.82
2/22/2017,11,27.06
2/22/2017,12,26.32
2/22/2017,13,25.29
2/22/2017,14,24.5
2/22/2017,15,23.86
2/22/2017,16,23.43
2/22/2017,17,23.64
2/22/2017,18,25.35
2/22/2017,19,30.6
2/22/2017,20,27.6
2/22/2017,21,25.92
2/22/2017,22,23.45
2/22/2017,23,21.7
2/23/2017,0,20.23
2/23/2017,1,20.49
2/23/2017,2,20.32
2/23/2017,3,20.19
2/23/2017,4,20.11
2/23/2017,5,20.16
2/23/2017,6,21.13
2/23/2017,7,28.64
2/23/2017,8,29.58
2/23/2017,9,28.6
2/23/2017,10,28.59
2/23/2017,11,29.78
2/23/2017,12,28.16
2/23/2017,13,28.07
2/23/2017,14,27.04
2/23/2017,15,25.86
2/23/2017,16,25.71
2/23/2017,17,25.48
2/23/2017,18,27.48
2/23/2017,19,33.83
2/23/2017,20,32.48
2/23/2017,21,29.11
2/23/2017,22,24.98
